35238;9637;60;Allée;Adolphe Orain;Allée Adolphe Orain;;Adolphe;;;;Orain;M;
35238;8883;64;Passage;Adrien Buffet;Passage Adrien Buffet;;Adrien;;;;Buffet;M;
35238;9641;67;Chemin;Agricol Perdiguier;Chemin Agricol Perdiguier;;Agricol;;;;Perdiguier;M;
35238;10217;91;Square;Alain Fergent;Square Alain Fergent;;Alain;;;;Fergent;M;
35238;9123;100;Rue;Alain Gerbault;Rue Alain Gerbault;;Alain;;;;Gerbault;M;
35238;8858;80;Rue;Alain Bouchart;Rue Alain Bouchart;;Alain;;;;Bouchart;M;
35238;9191;180;Rue;Albert Martin;Rue Albert Martin;;Albert;;;;Martin;M;
35238;9141;110;Rue;Albert Aubry;Rue Albert Aubry;;Albert;;;;Aubry;M;
35238;10232;165;Terrasses;Albert Einstein;Terrasses Albert Einstein;;Albert;;;;Einstein;M;
35238;8969;2597;Rue;Doyen Albert et Pierre Bouzat;Rue Doyen Albert et Pierre Bouzat;;Albert;et;Pierre;;Bouzat;M;
35238;9506;175;Allée;Albert Jugon;Allée Albert Jugon;;Albert;;;;Jugon;M;
35238;9704;178;Square;Albert Luthuli;Square Albert Luthuli;;Albert;;;;Luthuli;M;
35238;10071;R140;Jardin;Albert Renouf;Jardin Albert Renouf;;Albert;;;;Renouf;M;
35238;8543;190;Rue;Albert Thomas;Rue Albert Thomas;;Albert;;;;Thomas;M;
35238;8760;140;Boulevard;Albert Burloud;Boulevard Albert Burloud;;Albert;;;;Burloud;M;
35238;8522;172;Square;Albert Gorgiard;Square Albert Gorgiard;;Albert;;;;Gorgiard;M;
35238;9224;130;Rue;Albert Briand;Rue Albert Briand;;Albert;;;;Briand;M;
35238;8740;185;Square;Albert Schweitzer;Square Albert Schweitzer;;Albert;;;;Schweitzer;M;
35238;8750;150;Rue;Albert Camus;Rue Albert Camus;;Albert;;;;Camus;M;
35238;8784;170;Rue;Albert Gérard;Rue Albert Gérard;;Albert;;;;Gérard;M;
35238;9248;160;Rue;Albert de Mun;Rue Albert de Mun;;Albert;;;de;Mun;M;
35238;10176;121;Place;Albert Bayet;Place Albert Bayet;;Albert;;;;Bayet;M;
35238;9010;240;Rue;Alexandre Provost;Rue Alexandre Provost;;Alexandre;;;;Provost;M;
35238;9787;209;Square;Alexandre Lefas;Square Alexandre Lefas;;Alexandre;;;;Lefas;M;
35238;9476;215;Square;Alexandre Fleming;Square Alexandre Fleming;;Alexandre;;;;Fleming;M;
35238;9557;220;Rue;Alexandre Lefas;Rue Alexandre Lefas;;Alexandre;;;;Lefas;M;
35238;8893;210;Rue;Alexandre Duval;Rue Alexandre Duval;;Alexandre;;;;Duval;M;
35238;9511;2599;Allée;Doyen Alexandre Lamache;Allée du Doyen Alexandre Lamache;du;Alexandre;;;;Lamache;M;
35238;8656;250;Rue;Alexandre Ribot;Rue Alexandre Ribot;;Alexandre;;;;Ribot;M;
35238;9226;266;Square;Alexis Le Strat;Square Alexis Le Strat;;Alexis;;;;Le Strat;M;
35238;8758;260;Boulevard;Alexis Carrel;Boulevard Alexis Carrel;;Alexis;;;;Carrel;M;
35238;9361;267;Allée;Alexis-Marie Rochon;Allée Alexis-Marie Rochon;;Alexis-Marie;;;;Rochon;M;
35238;8732;270;Rue;Alfred de Musset;Rue Alfred de Musset;;Alfred;;;de;Musset;M;
35238;18621;R400;Allée;Alfred Kastier;Allée Alfred Kastier;;Alfred;;;;Kastier;M;
35238;8786;280;Rue;Alfred Lavanant;Rue Alfred Lavanant;;Alfred;;;;Lavanant;M;
35238;9152;1397;Rue;Capitaine Alfred Dreyfus;Rue du Capitaine Alfred Dreyfus;du;Alfred;;;;Dreyfus;M;
35238;9316;277;Allée;Alfred Jarry;Allée Alfred Jarry;;Alfred;;;;Jarry;M;
35238;9501;13;Allée;Abbé Alphonse Jarry;Allée Abbé Alphonse Jarry;;Alphonse;;;;Jarry;M;
